SALE DATE,RECEIPT NO,ORDERTYPE NAME,ITEM NAME,CATEGORY NAME,COST PRICE,SELLING PRICE,ITEM QUANTITY,ITEM AMOUNT,TAX AMOUNT,LOCATION,EXPECTED_REVENUE,REVENUE_LEAKAGE,TOTAL_COST,TRUE_PROFIT,IS_DEFECT,IS_SYSTEM_ERROR,Sigma_Level,Yield,Defect_Count
2020-03-07,BL29,On Shop, T-shirt,Semi Formal,10462,10662,1,600,0,Bangalore,10662,10062,10462,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL29,On Shop, Jeans - Zara,Casual Wear,7970,8170,1,900,0,Hyderabad,8170,7270,7970,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL30,On Shop, Jeans - Denim,Casual Wear,8353,8553,1,900,0,Hyderabad,8553,7653,8353,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL31,On Shop, T-shirt,Semi Formal,3665,3865,1,600,0,Chennai,3865,3265,3665,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL32,On Shop, T-shirt,Semi Formal,13307,13507,1,600,0,Chennai,13507,12907,13307,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL33,On Shop, T-shirt,Semi Formal,4179,4379,1,600,0,Chennai,4379,3779,4179,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL33,On Shop, Jeans - Levis,Casual Wear,18110,18310,1,1100,0,Bangalore,18310,17210,18110,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL33,On Shop, T-shirt,Semi Formal,17655,17855,1,600,0,Bangalore,17855,17255,17655,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL34,On Shop, T-shirt,Semi Formal,2364,2564,1,600,0,Hyderabad,2564,1964,2364,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL34,On Shop, T-shirt,Semi Formal,17070,17270,1,600,0,Hyderabad,17270,16670,17070,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL34,On Shop, Jeans - Denim,Casual Wear,803,1003,1,900,0,Bangalore,1003,103,803,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL35,On Shop, T-shirt,Semi Formal,10105,10305,1,600,0,Hyderabad,10305,9705,10105,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL36,On Shop, Jeans - Zara,Casual Wear,4168,4368,1,900,0,Bangalore,4368,3468,4168,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL36,On Shop, Shirt - Arrow,Formal,7215,7415,1,1200,0,Chennai,7415,6215,7215,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL37,On Shop, Jeans - Levis,Casual Wear,3656,3856,1,1100,0,Hyderabad,3856,2756,3656,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL37,On Shop, Jeans - Levis,Casual Wear,12060,12260,1,1100,0,Chennai,12260,11160,12060,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL39,On Shop, Shirt - Arrow,Formal,14995,15195,1,1200,0,Chennai,15195,13995,14995,200,False,True,5.219016485455709,1.0,1
2020-03-07,LN27,On Shop, Jeans - Levis,Casual Wear,15079,15279,1,1100,0,Chennai,15279,14179,15079,200,False,True,5.219016485455709,1.0,1
2020-03-07,LN27,On Shop, Jeans - Zara,Casual Wear,9553,9753,1,900,0,Bangalore,9753,8853,9553,200,False,True,5.219016485455709,1.0,1
2020-03-07,LN28,On Shop, Jeans - Levis,Casual Wear,7303,7503,1,1100,0,Bangalore,7503,6403,7303,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL38,On Shop, T-shirt,Semi Formal,6248,6448,2,12896,0,Hyderabad,12896,0,12496,400,False,False,5.219016485455709,1.0,0
2020-03-07,BL39,On Shop, Shirt - Arrow,Formal,7541,7741,1,7741,0,Bangalore,7741,0,7541,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL39,On Shop, Shirt - Arrow,Formal,3519,3719,1,3719,0,Chennai,3719,0,3519,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL40,On Shop, Jeans - Lega,Casual Wear,9140,9340,1,9340,0,Bangalore,9340,0,9140,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL41,On Shop, Shirt - PE,Semi Formal,5638,5838,2,11676,0,Hyderabad,11676,0,11276,400,False,False,5.219016485455709,1.0,0
2020-03-07,LN31,On Shop, Shirt - Arrow,Formal,14542,14742,1,14742,0,Hyderabad,14742,0,14542,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN31,On Shop, Jeans - Zara,Casual Wear,2482,2682,1,2682,0,Bangalore,2682,0,2482,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN32,On Shop, Jeans - Lega,Casual Wear,14747,14947,1,14947,0,Bangalore,14947,0,14747,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN32,On Shop, Shirt - PE,Semi Formal,2207,2407,1,2407,0,Bangalore,2407,0,2207,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN33,On Shop, Shirt - Arrow,Formal,16585,16785,1,16785,0,Chennai,16785,0,16585,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN33,On Shop, Shirt - Arrow,Formal,5891,6091,1,6091,0,Bangalore,6091,0,5891,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN34,On Shop, Shirt - PE,Semi Formal,3482,3682,2,7364,0,Bangalore,7364,0,6964,400,False,False,5.219016485455709,1.0,0
2020-03-07,LN35,On Shop, Jeans - Denim,Casual Wear,6658,6858,1,6858,0,Hyderabad,6858,0,6658,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN36,On Shop, Jeans - Lega,Casual Wear,10712,10912,1,10912,0,Hyderabad,10912,0,10712,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN37,On Shop, Jeans - Lega,Casual Wear,1276,1476,1,1476,0,Hyderabad,1476,0,1276,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN38,On Shop, T-shirt,Semi Formal,15656,15856,1,15856,0,Bangalore,15856,0,15656,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL321,On Shop, Shirt - PE,Semi Formal,13115,13315,1,800,0,Chennai,13315,12515,13115,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL320,On Shop, Jeans - Lega,Casual Wear,10409,10609,1,1000,0,Hyderabad,10609,9609,10409,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL319,On Shop, shirt,Formal,15200,15400,1,850,0,Chennai,15400,14550,15200,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL318,On Shop, shirt,Formal,14169,14369,1,850,0,Hyderabad,14369,13519,14169,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL317,On Shop, Jeans - Lega,Casual Wear,14922,15122,1,1000,0,Bangalore,15122,14122,14922,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL37,On Shop, T-shirt,Semi Formal,18524,18724,1,18724,0,Bangalore,18724,0,18524,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL37,On Shop, Jeans - Levis,Casual Wear,16648,16848,1,16848,0,Chennai,16848,0,16648,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL37,On Shop, Jeans - Levis,Casual Wear,10802,11002,1,11002,0,Chennai,11002,0,10802,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL36,On Shop, Shirt - Arrow,Formal,11504,11704,1,11704,0,Chennai,11704,0,11504,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN29,On Shop, Jeans - Levis,Casual Wear,6693,6893,1,1100,0,Bangalore,6893,5793,6693,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL26,On Shop, Jeans - Lega,Casual Wear,2740,2940,1,2940,0,Bangalore,2940,0,2740,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL26,On Shop, Jeans - Levis,Casual Wear,16178,16378,1,16378,0,Bangalore,16378,0,16178,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL26,On Shop, T-shirt,Semi Formal,13636,13836,1,13836,0,Chennai,13836,0,13636,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL27,On Shop, T-shirt,Semi Formal,9083,9283,2,18566,0,Chennai,18566,0,18166,400,False,False,5.219016485455709,1.0,0
2020-03-07,BL27,On Shop, T-shirt,Semi Formal,5420,5620,1,5620,0,Chennai,5620,0,5420,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL28,On Shop, T-shirt,Semi Formal,14213,14413,1,14413,0,Hyderabad,14413,0,14213,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL28,On Shop, Jeans - Levis,Casual Wear,3227,3427,1,3427,0,Bangalore,3427,0,3227,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL28,On Shop, Jeans - Zara,Casual Wear,4849,5049,1,5049,0,Chennai,5049,0,4849,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL29,On Shop, T-shirt,Semi Formal,2505,2705,1,2705,0,Hyderabad,2705,0,2505,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL26,On Shop, Jeans - Lega,Casual Wear,16833,17033,1,1000,0,Chennai,17033,16033,16833,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL29,On Shop, Jeans - Zara,Casual Wear,17587,17787,1,17787,0,Chennai,17787,0,17587,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL31,On Shop, T-shirt,Semi Formal,3685,3885,1,3885,0,Chennai,3885,0,3685,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL32,On Shop, T-shirt,Semi Formal,13421,13621,1,13621,0,Hyderabad,13621,0,13421,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL33,On Shop, T-shirt,Semi Formal,1923,2123,1,2123,0,Bangalore,2123,0,1923,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL33,On Shop, Jeans - Levis,Casual Wear,7685,7885,1,7885,0,Chennai,7885,0,7685,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL33,On Shop, T-shirt,Semi Formal,9207,9407,1,9407,0,Bangalore,9407,0,9207,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL34,On Shop, T-shirt,Semi Formal,11626,11826,1,11826,0,Hyderabad,11826,0,11626,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL34,On Shop, T-shirt,Semi Formal,18651,18851,1,18851,0,Chennai,18851,0,18651,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL34,On Shop, Jeans - Denim,Casual Wear,15764,15964,1,15964,0,Hyderabad,15964,0,15764,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL35,On Shop, T-shirt,Semi Formal,10620,10820,1,10820,0,Bangalore,10820,0,10620,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL36,On Shop, Jeans - Zara,Casual Wear,3564,3764,1,3764,0,Chennai,3764,0,3564,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL30,On Shop, Jeans - Denim,Casual Wear,18264,18464,1,18464,0,Bangalore,18464,0,18264,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN39,On Shop, T-shirt,Semi Formal,7617,7817,1,600,0,Chennai,7817,7217,7617,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL314,On Shop, T-shirt,Semi Formal,17075,17275,1,600,0,Hyderabad,17275,16675,17075,200,False,True,5.219016485455709,1.0,1
2020-03-07,LN39,On Shop, T-shirt,Semi Formal,2515,2715,1,2715,0,Chennai,2715,0,2515,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL315,On Shop, shirt,Formal,18541,18741,1,18741,0,Chennai,18741,0,18541,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL316,On Shop, Jeans - Zara,Casual Wear,7860,8060,1,8060,0,Chennai,8060,0,7860,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL317,On Shop, Jeans - Lega,Casual Wear,847,1047,1,1047,0,Chennai,1047,0,847,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL318,On Shop, shirt,Formal,12242,12442,1,12442,0,Hyderabad,12442,0,12242,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL319,On Shop, shirt,Formal,1592,1792,1,1792,0,Chennai,1792,0,1592,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL320,On Shop, Jeans - Lega,Casual Wear,4113,4313,1,4313,0,Bangalore,4313,0,4113,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL321,On Shop, Shirt - PE,Semi Formal,16559,16759,1,16759,0,Hyderabad,16759,0,16559,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL20,On Shop, shirt,Formal,13869,14069,1,14069,0,Bangalore,14069,0,13869,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL21,On Shop, shirt,Formal,12091,12291,1,12291,0,Bangalore,12291,0,12091,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL21,On Shop, Jeans - Lega,Casual Wear,3219,3419,1,3419,0,Bangalore,3419,0,3219,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL314,On Shop, T-shirt,Semi Formal,13789,13989,1,13989,0,Chennai,13989,0,13789,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL21,On Shop, Shirt - PE,Semi Formal,1881,2081,1,2081,0,Chennai,2081,0,1881,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL22,On Shop, Shirt - PE,Semi Formal,13614,13814,1,13814,0,Chennai,13814,0,13614,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL22,On Shop, Jeans - Levis,Casual Wear,14252,14452,1,14452,0,Hyderabad,14452,0,14252,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL23,On Shop, shirt,Formal,12500,12700,1,12700,0,Bangalore,12700,0,12500,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL24,On Shop, shirt,Formal,10450,10650,1,10650,0,Chennai,10650,0,10450,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL24,On Shop, T-shirt,Semi Formal,10883,11083,1,11083,0,Chennai,11083,0,10883,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL24,On Shop, shirt,Formal,1941,2141,1,2141,0,Chennai,2141,0,1941,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL25,On Shop, shirt,Formal,1392,1592,1,1592,0,Bangalore,1592,0,1392,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL25,On Shop, Jeans - Levis,Casual Wear,12624,12824,1,12824,0,Hyderabad,12824,0,12624,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN39,On Shop, shirt,Formal,15893,16093,1,16093,0,Bangalore,16093,0,15893,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL315,On Shop, shirt,Formal,6293,6493,1,850,0,Hyderabad,6493,5643,6293,200,False,True,5.219016485455709,1.0,1
2020-03-07,BL22,On Shop, T-shirt,Semi Formal,2499,2699,1,2699,0,Bangalore,2699,0,2499,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL20,On Shop, Jeans - Lega,Casual Wear,3933,4133,1,4133,0,Hyderabad,4133,0,3933,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL24,On Shop, shirt,Formal,14099,14299,1,14299,0,Chennai,14299,0,14099,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL20,On Shop, shirt,Formal,9330,9530,1,9530,0,Bangalore,9530,0,9330,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN39,On Shop, shirt,Formal,1803,2003,1,2003,0,Bangalore,2003,0,1803,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL20,On Shop, Jeans - Zara,Casual Wear,9881,10081,1,10081,0,Hyderabad,10081,0,9881,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN40,On Shop, Jeans - Denim,Casual Wear,7729,7929,1,7929,0,Hyderabad,7929,0,7729,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN40,On Shop, Shirt - Arrow,Formal,9300,9500,2,19000,0,Chennai,19000,0,18600,400,False,False,5.219016485455709,1.0,0
2020-03-07,LN41,On Shop, Shirt - PE,Semi Formal,12807,13007,1,13007,0,Chennai,13007,0,12807,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN42,On Shop, Jeans - Zara,Casual Wear,8173,8373,1,8373,0,Bangalore,8373,0,8173,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL17,On Shop, Jeans - Levis,Casual Wear,4049,4249,1,4249,0,Chennai,4249,0,4049,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN24,On Shop, T-shirt,Semi Formal,16000,16200,1,16200,0,Bangalore,16200,0,16000,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN25,On Shop, Jeans - Denim,Casual Wear,12807,13007,3,39021,0,Hyderabad,39021,0,38421,600,False,False,5.219016485455709,1.0,0
2020-03-07,LN26,On Shop, T-shirt,Semi Formal,13907,14107,1,14107,0,Hyderabad,14107,0,13907,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN40,On Shop, Shirt - PE,Semi Formal,2179,2379,1,2379,0,Hyderabad,2379,0,2179,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN27,On Shop, T-shirt,Semi Formal,15137,15337,1,15337,0,Chennai,15337,0,15137,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN30,On Shop, T-shirt,Semi Formal,13769,13969,1,13969,0,Chennai,13969,0,13769,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL19,On Shop, Jeans - Levis,Casual Wear,5869,6069,1,6069,0,Hyderabad,6069,0,5869,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN26,On Shop, Shirt - PE,Semi Formal,14043,14243,1,14243,0,Bangalore,14243,0,14043,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL19,On Shop, Shirt - PE,Semi Formal,12404,12604,1,12604,0,Hyderabad,12604,0,12404,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL18,On Shop, T-shirt,Semi Formal,15688,15888,1,15888,0,Bangalore,15888,0,15688,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN39,On Shop, shirt,Formal,848,1048,1,1048,0,Hyderabad,1048,0,848,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN27,On Shop, Jeans - Zara,Casual Wear,6088,6288,1,6288,0,Hyderabad,6288,0,6088,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN29,On Shop, Jeans - Levis,Casual Wear,17857,18057,1,18057,0,Hyderabad,18057,0,17857,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN28,On Shop, Jeans - Levis,Casual Wear,16417,16617,1,16617,0,Bangalore,16617,0,16417,200,False,False,5.219016485455709,1.0,0
2020-03-07,BL18,On Shop, Jeans - Lega,Casual Wear,16783,16983,1,16983,0,Bangalore,16983,0,16783,200,False,False,5.219016485455709,1.0,0
2020-03-07,LN27,On Shop, Jeans - Levis,Casual Wear,1027,1227,1,1227,0,Bangalore,1227,0,1027,200,False,False,5.219016485455709,1.0,0
2020-03-08,BL49,On Shop, Wallet,Accessories,1797,1997,1,900,0,Hyderabad,1997,1097,1797,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL50,On Shop, Shirt - PE,Semi Formal,14328,14528,1,800,0,Chennai,14528,13728,14328,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL50,On Shop, Jeans - Levis,Casual Wear,12972,13172,1,1100,0,Chennai,13172,12072,12972,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL50,On Shop, Jeans - Zara,Casual Wear,4315,4515,1,900,0,Hyderabad,4515,3615,4315,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL50,On Shop, Jeans - Lega,Casual Wear,4987,5187,1,1000,0,Hyderabad,5187,4187,4987,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL51,On Shop, shirt,Formal,6173,6373,1,850,0,Chennai,6373,5523,6173,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL51,On Shop, T-shirt,Semi Formal,14124,14324,1,600,0,Chennai,14324,13724,14124,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL49,On Shop, T-shirt,Semi Formal,4147,4347,1,600,0,Hyderabad,4347,3747,4147,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL52,On Shop, Jeans - Lega,Casual Wear,13781,13981,1,1000,0,Hyderabad,13981,12981,13781,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL53,On Shop, Jeans - Zara,Casual Wear,15645,15845,1,900,0,Chennai,15845,14945,15645,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL53,On Shop, T-shirt,Semi Formal,2032,2232,1,600,0,Chennai,2232,1632,2032,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL53,On Shop, Wallet,Accessories,1987,2187,1,900,0,Bangalore,2187,1287,1987,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL54,On Shop, Wallet,Accessories,13109,13309,1,800,0,Hyderabad,13309,12509,13109,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL54,On Shop, Shirt - PE,Semi Formal,13718,13918,1,800,0,Chennai,13918,13118,13718,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL52,On Shop, Jeans - Zara,Casual Wear,5346,5546,1,900,0,Hyderabad,5546,4646,5346,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL53,On Shop, Jeans - Denim,Casual Wear,2268,2468,1,900,0,Bangalore,2468,1568,2268,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL46,On Shop, Jeans - Zara,Casual Wear,18636,18836,1,900,0,Bangalore,18836,17936,18636,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL48,On Shop, Shirt - Arrow,Formal,17926,18126,1,1200,0,Bangalore,18126,16926,17926,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL55,On Shop, T-shirt,Semi Formal,8840,9040,1,600,0,Chennai,9040,8440,8840,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL43,On Shop, Jeans - Levis,Casual Wear,6935,7135,1,1100,0,Chennai,7135,6035,6935,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL44,On Shop, Jeans - Levis,Casual Wear,3316,3516,1,1100,0,Chennai,3516,2416,3316,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL45,On Shop, Wallet,Accessories,14357,14557,1,900,0,Bangalore,14557,13657,14357,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL45,On Shop, Jeans - Zara,Casual Wear,15405,15605,1,900,0,Hyderabad,15605,14705,15405,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL45,On Shop, Wallet,Accessories,8758,8958,1,800,0,Hyderabad,8958,8158,8758,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL45,On Shop, T-shirt,Semi Formal,11512,11712,1,600,0,Chennai,11712,11112,11512,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL46,On Shop, Wallet,Accessories,17678,17878,1,800,0,Bangalore,17878,17078,17678,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL46,On Shop, Shirt - Arrow,Formal,4292,4492,1,1200,0,Chennai,4492,3292,4292,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL46,On Shop, Wallet,Accessories,5896,6096,1,800,0,Bangalore,6096,5296,5896,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL47,On Shop, Jeans - Denim,Casual Wear,7931,8131,1,900,0,Hyderabad,8131,7231,7931,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL47,On Shop, Shirt - Arrow,Formal,11884,12084,1,1200,0,Chennai,12084,10884,11884,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL47,On Shop, Jeans - Levis,Casual Wear,4590,4790,1,1100,0,Bangalore,4790,3690,4590,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL47,On Shop, Shirt - Arrow,Formal,12097,12297,1,1200,0,Bangalore,12297,11097,12097,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL47,On Shop, Jeans - Zara,Casual Wear,14822,15022,1,900,0,Hyderabad,15022,14122,14822,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL49,On Shop, Jeans - Levis,Casual Wear,8947,9147,1,1100,0,Bangalore,9147,8047,8947,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL56,On Shop, Wallet,Accessories,5033,5233,1,500,0,Bangalore,5233,4733,5033,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL70,On Shop, Chain,Accessories,665,865,1,600,0,Chennai,865,265,665,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL58,On Shop, Jeans - Levis,Casual Wear,15769,15969,1,1100,0,Chennai,15969,14869,15769,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL70,On Shop, T-shirt,Semi Formal,14996,15196,1,600,0,Bangalore,15196,14596,14996,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL42,On Shop, Shirt - Arrow,Formal,17495,17695,1,1200,0,Chennai,17695,16495,17495,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL70,On Shop, Jeans - Levis,Casual Wear,8729,8929,1,1100,0,Chennai,8929,7829,8729,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL71,On Shop, T-shirt,Semi Formal,6443,6643,1,600,0,Bangalore,6643,6043,6443,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL71,On Shop, Jeans - Levis,Casual Wear,13599,13799,1,1100,0,Hyderabad,13799,12699,13599,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL72,On Shop, Jeans - Levis,Casual Wear,2213,2413,1,1100,0,Chennai,2413,1313,2213,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL73,On Shop, Jeans - Levis,Casual Wear,5243,5443,1,1100,0,Bangalore,5443,4343,5243,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL74,On Shop, shirt,Formal,13179,13379,1,850,0,Chennai,13379,12529,13179,200,False,True,5.219016485455709,1.0,1
2020-03-08,BL74,On Shop, T-shirt,Semi Formal,8008,8208,1,600,0,Chennai,8208,7608,8008,200,False,True,5.219016485455709,1.0,1
